       48      48      58      54      53      49      44      48
       46      49      46      43      41      44      41      39
       41      39      46      34      41      38      38      53
       38      39      40      37      39      44      47      34
       47      37      47      48      47      49      51      59
       47      54      54      67      64      72      79      87
      106     134     160     187     210     252     282     320
      340     353     378     367     358     343     333     313
      287     267     263     238     235     217     212     219
      229     225     215     230     213     223     224     210
      208     192     178     152     155     140     115     107
      102      90      72      69      62      67      69      60
       62      57      62      70      62      67      69      62
       57      57      57      49      45      42      39      42
       39      42      44      35      45      44      40      35
       42      39      42      35      47      40      49      54
       52      45      59      55      54      55      52      49
       47      53      45      52      48      47      43      45
       43      47      43      47      48      43      53      57
       72      70      85      88      89      88     100      98
       93      97      85      75      76      63      68      60
       63      50      53      50      53      43      47      48
       38      40      40      35      35      33      42      38
       39      40      35      38      40      37      42      43
       40      38      42      38      43      40      45      52
       50      43      58      65      80      88     108     116
      131     155     153     156     143     148     118      98
       86      72      63      50      48      50      46      48
       43      45      38      40      36      43      41      40
       46      40      40      45      50      51      61      63
       71      85      91     115     123     146     174     179
      198     218     223     234     253     241     244     246
      241     226     218     188     158     134     104      86
       66      66      50      53      48      41      50      43
       46      40      35      40      36      43      33      41
       38      31      40      35      38      41      35      38
       31      36      38      35      40      41      40      35
       33      36      46      41      43      38      44      54
       48      51      41      49      56      49      58      51
       61      53      49      48      48      38      36      39
       40      39      43      39      46      38      41      46
       46      46      46      38      46      49      54      44
       53      49      43      38      38      38      34      34
       38      34      28      38      36      39      34      36
       41      33      36      29      34      35      31      34
       31      33      38      39      36      39      34      24
       34      39      38      48      31      41      44      39
       46      53      48      61      49      61      69      61
       63      66      59      60      49      51      44      43
       46      43      46      46      49      49      59      54
       66      69      74      69      82      87      89      84
       87      99      94      96      92      93      94      99
       96     112     119     132     144     169     194     205
      244     272     290     310     300     294     262     234
      195     172     124      96      86      74      71      54
       47      46      51      46      49      47      42      44
       39      44      34      32      34      36      27      31
       37      38      36      41      42      42      37      38
       29      42      34      37      47      46      47      52
       54      57      47      57      62      56      49      52
       47      46      39      41      37      38      39      34
       41      41      37      38      29      36      39      42
       46      42      41      46      39      46      46      47
       52      64      59      56      64      62      69      57
       57      59      59      54      47      49      46      44
       42      40      34      40      41      42      40      39
       40      45      39      39      44      40      47      45
       47      44      49      49      49      45      44      49
       47      52      55      57      52      54      59      65
       64      67      72      79      79      75      80      95
      104     115     139     160     188     235     283     336
      405     476     524     578     603     617     611     581
      546     526     473     433     390     350     320     298
      268     231     213     200     173     160     153     157
      140     152     147     155     150     157     147     157
      150     132     130     127     135     128     123     127
      120     115     100      93      94      80      83      72
       85      74      78      80      85      75      85      85
       85      82      80      83      65      70      74      64
       67      62      62      69      70      75      72      75
       78      82      88      87      87      82      80      70
       75      72      67      65      75      65      65      65
       68      72      82      92     115     123     147     180
      206     260     280     303     313     324     325     328
      324     298     281     256     221     190     188     150
      132     123     112      97      87      83      78      73
       70      67      58      55      56      55      42      40
       40      48      42      42      45      43      48      42
       40      41      40      38      35      43      45      40
       38      35      40      37      37      37      40      35
       37      43      40      37      38      37      45      47
       45      53      60      60      75      76      92     100
      123     123     118     117     122     115     107      93
       87      83      77      62      58      59      52      48
       49      40      43      35      38      47      43      44
       28      38      35      35      43      45      43      42
       48      53      47      58      53      62      58      65
       70      67      55      65      62      65      63      68
       69      67      78      70      82      80      76      70
       73      65      67      57      58      63      48      53
       48      48      45      40      45      38      33      35
       40      40      38      37      38      33      30      37
       35      27      33      35      37      30      33      32
       30      37      35      35      42      32      32      33
       32      32      43      38      42      37      38      52
       43      45      43      57      53      57      55      43
       40      45      43      37      40      35      37      33
       35      38      42      38      35      35      35      28
       30      32      32      40      33      32      43      37
       42      27      37      35      38      37      45      43
       45      50      55      60      53      58      48      50
       48      57      43      47      47      47      48      43
       44      48      53      58      62      57      53      65
       63      62      75      75      80      86      90     110
      121     140     173     221     249     306     378     404
      449     487     502     522     526     527     492     482
      432     394     363     316     274     251     196     163
      135     125     103      90      75      70      78      63
       58      59      63      65      75      70      70      78
       85      81      86      83      72      78      72      75
       81      73      67      58      63      57      62      63
       65      53      58      62      65      65      70      65
       68      80      81      85      90      88      95      80
       63      72      63      60      53      55      42      47
       28      40      40      50      45      55      38      43
       40      40      37      47      43      32      35      37
       45      45      37      35      38      33      35      32
       28      40      33      35      35      27      32      37
       23      37      40      33      28      35      37      32
       32      38      32      38      33      35      37      33
       32      33      30      37      37      37      33      40
       33      43      37      38      33      34      42      38
       39      42      37      45      45      47      58      55
       62      70      73      81      88      89      95      98
      115     115     127     140     153     176     201     235
      253     295     329     359     369     394     404     398
      389     379     351     314     293     275     240     210
      180     161     130     123     113     100      93      75
       75      68      69      62      52      47      43      47
       43      42      42      43      44      37      38      40
       45      38      43      40      42      43      47      42
       55      47      67      65      78      77      85      80
       82      87      87     103     102      85      82      77
       64      70      59      54      57      42      44      44
       45      44      44      42      44      54      44      54
       57      49      54      54      50      57      47      42
       52      49      42      47      49      35      37      35
       34      40      35      40      30      34      35      36
